part_number,description,supplier_code,category_code,quantity,cost,price,margin,margin_percent,supplier_from_group
SBS40-XXL,BELLA+CANVAS UNISEX,SUG,ACA,0.0,17.24,26.74,9.5,35.52,SUG
SBS41-A-L,NEXT LEVEL PATRIOTIC,SUG,ACA,0.0,16.99,24.99,8.0,32.01,SUG
SBS41-A-M,NEXT LEVEL PATRIOTIC,SUG,ACA,0.0,16.99,24.99,8.0,32.01,SUG
SBS41-A-S,NEXT LEVEL PATRIOTIC,SUG,ACA,1.0,16.99,24.99,8.0,32.01,SUG
SBS41-A-XL,NEXT LEVEL PATRIOTIC,SUG,ACA,0.0,16.99,24.99,8.0,32.01,SUG
SBS41-A-XXL,NEXT LEVEL PATRIOTIC,SUG,ACA,0.0,18.74,26.74,8.0,29.91,SUG
SBS41-A-XXXL,NEXT LEVEL PATRIOTIC,SUG,ACA,0.0,20.49,28.49,8.0,28.08,SUG
SBS41-D-L,NEXT LEVEL PATRIOTIC,SUG,ACA,0.0,16.99,24.99,8.0,32.01,SUG
SBS41-D-M,NEXT LEVEL PATRIOTIC,SUG,ACA,0.0,16.99,24.99,8.0,32.01,SUG
SBS41-D-S,NEXT LEVEL PATRIOTIC,SUG,ACA,0.0,16.99,24.99,8.0,32.01,SUG
SBS41-D-XL,NEXT LEVEL PATRIOTIC,SUG,ACA,0.0,16.99,24.99,8.0,32.01,SUG
SBS41-D-XXL,NEXT LEVEL PATRIOTIC,SUG,ACA,0.0,18.74,26.74,8.0,29.91,SUG
SBS41-D-XXXL,NEXT LEVEL PATRIOTIC,SUG,ACA,0.0,20.49,28.49,8.0,28.08,SUG
20-40015,Lotion SPF 15 8OZ,SUN,PAM,0.0,8.0,15.99,7.99,49.96,SUN
20-40030,Lotion SPF 30 8OZ,SUN,PAM,0.0,8.0,15.99,7.99,49.96,SUN
20-40070,Lotion SPF 70 8OZ,SUN,PAM,0.0,8.0,15.99,7.99,49.96,SUN
20-42015,SPF 15 SUNSCREEN,SUN,TEI,0.0,9.25,15.99,6.74,42.15,SUN
20-42030,SPF 30 SUNSCREEN,SUN,TEI,0.0,9.25,18.49,9.24,49.97,SUN
20-42050,SPF 50 SUNSCREEN,SUN,TEI,0.0,9.25,18.49,9.24,49.97,SUN
20-42070,SPF 70 SUNSCREEN,SUN,TEI,0.0,9.25,15.99,6.74,42.15,SUN
20-42230,SCALP & HAIR MIST,SUN,ACC,4.0,8.75,14.99,6.24,41.62,SUN
20-45030,FACE STICK SPF 30,SUN,TEI,0.0,6.25,9.99,3.74,37.43,SUN
20-45080,COOL DOWN ALOE GEL,SUN,PAM,1.0,5.0,9.99,4.99,49.94,SUN
20-45085,COOL DOWN ALOE,SUN,PAM,4.0,6.0,11.99,5.99,49.95,SUN
20-45088,COOL DOWN ALOE SPRAY,SUN,PAM,3.0,6.75,11.99,5.24,43.7,SUN
20-45092,Original Sunscreen Face,SUN,ACC,0.0,6.5,12.99,6.49,49.96,SUN
20-45095,LIP BALM - BANANA,SUN,ACC,0.0,1.6,3.99,2.39,59.89,SUN
20-46023,LIP BALM - WATERMELON,SUN,ACC,0.0,2.0,3.99,1.99,49.87,SUN
20-46024,Lip Balm (Coconut),SUN,PAM,0.0,2.0,3.99,1.99,49.87,SUN
20-46025,Lip Balm (Key Lime),SUN,PAM,0.0,2.0,3.99,1.99,49.87,SUN
20-46026,Lip Balm (Mango),SUN,PAM,0.0,2.0,3.99,1.99,49.87,SUN
20-46028,Lip Balm (Pomegranate),SUN,PAM,0.0,2.0,3.99,1.99,49.87,SUN
20-46029,Lip Balm (Pink Grapefruit),SUN,PAM,0.0,2.0,3.99,1.99,49.87,SUN
20-50105,SPF 15 Tanning Oil,SUN,ACA,0.0,9.0,17.99,8.99,49.97,SUN
20-62230,Mineral SPF 30 Sunscreen,SUN,ACC,0.0,9.0,17.99,8.99,49.97,SUN
20-62330,Mineral SPF 30 Tinted,SUN,ACC,0.0,9.0,17.99,8.99,49.97,SUN
20-65095,SIGNATURE SPF 30,SUN,ACC,0.0,2.5,4.99,2.49,49.89,SUN
30-51350,Baby Bum SPF 50 Roll-On,SUN,ACA,0.0,7.0,13.99,6.99,49.96,SUN
30-55050,Baby Bum SPF 50 Mineral,SUN,ACA,0.0,5.0,9.99,4.99,49.94,SUN
40-30010,"KEY CHAIN, MONKEY SUN",SUN,ACC,0.0,4.0,7.99,3.99,49.93,SUN
40-30020,"FOOTBALL, SUN BUM",SUN,ACC,0.0,9.0,17.99,8.99,49.97,SUN
40-30030,"FLYER, SUN BUM",SUN,ACC,2.0,7.5,14.99,7.49,49.96,SUN
40-30050,"PADDLE BALL, SUN BUM",SUN,ACC,1.0,10.0,19.99,9.99,49.97,SUN
40-30060,"BEACH TOWEL, SONNY",SUN,ACC,0.0,15.0,29.99,14.99,49.98,SUN
62-62350,Mineral SPF 50 Sunscreen,SUN,ACC,0.0,7.5,14.99,7.49,49.96,SUN
70-42061,LIP BALM SPF 30,SUN,ACC,0.0,2.0,4.0,2.0,50.0,SUN
80-41020,3 in 1 Leave in 4OZ,SUN,PAM,0.0,7.5,14.99,7.49,49.96,SUN
80-41060,REVITALIZING DRY,SUN,ACC,3.0,7.5,14.99,7.49,49.96,SUN
80-41215,Curls & Waves Detangler,SUN,ACA,0.0,7.5,14.99,7.49,49.96,SUN
118-001,TDS CLEANER TEAK,TDS,ACC,2.0,24.0,39.99,15.99,39.98,TDS
119-001,TEAK SEALER AND,TDS,ACC,1.0,36.0,59.99,23.99,39.98,TDS
SEALER1Q,TEAK SEALER AND,TDS,ACC,0.0,36.0,59.99,23.99,39.98,TDS
48GPC,JACKSONVILLE /,TGP,ACC,35.0,74.38,119.99,45.61,38.01,TGP
60GPC,JACKSONVILLE /,TGP,ACC,9.0,74.38,139.99,65.61,46.86,TGP
HDCLAMP36,SS CLAMP #36 - 70MM,THD,ACC,0.0,1.184,1.99,0.806,40.5,THD
7125046,TIEDOWN VENTED ROTOR,TPS,ACC,0.0,5.75,9.99,4.24,42.44,TPS
/WARRANTY,YAMAHA RIGGING,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
31ATTW99IFDV0T,Fuel tank fitting,TWB,ACC,0.0,36.3,67.3,31.0,46.06,TWB
31PENT3200003TW,MACERATOR PUMP,TWB,ACC,0.0,114.1,192.0,77.9,40.57,TWB
31PENT3200103TW,MACERATOR PUMP,TWB,ACC,0.0,114.1,192.0,77.9,40.57,TWB
31THAHJ10VHDBD,JACKPLATE MOTOR ONLY,TWB,ACC,0.0,400.4,575.0,174.6,30.36,TWB
35GEMLFH1212TW,HINGES,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
35HEIL1688,PLASTIC SCREW CAP,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
35HMGH505055XT,"DOOR, 9x14 POLAR WHITE",TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
35KELC3M1839XT,SMALL SEAL X1153BT-,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
35KELCGE68504T,"GASKET, GEM 68504 8""",TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
35LEWM0057206T,ANCHOR,TWB,ACC,0.0,247.64,414.99,167.35,40.32,TWB
35LEWM10HT200P,RODE AND CHAIN,TWB,ACC,0.0,273.73,459.0,185.27,40.36,TWB
35METMSX26,BACKREST BRACKET,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
35METMSX27,BACKREST BRACKET,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
35MTOW91215749,SPRING SLIDE LATCHES,TWB,ACC,0.0,0.0,47.0,47.0,100.0,TWB
35PERKO0780,FUEL CAP ONLY,TWB,ACC,0.0,36.3,60.99,24.69,40.48,TWB
35THLEDLCHSSNS,BLUE LIGHT CUPHOLDER,TWB,ACC,0.0,25.99,43.0,17.01,39.55,TWB
35VETUSP105055,VETUS SS 6kg 13lb,TWB,ACC,0.0,219.3,365.5,146.2,40.0,TWB
35VETUSRODE47,300 foot rode,TWB,ACA,0.0,527.0,878.4,351.4,40.0,TWB
35WEXCO618,WIPER BLADE -,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
35WEXCO701,WIPER ARM,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
35WEXCOR90,WIPER MOTOR,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
38ATTW5550S421,ANCHOR LIGHT,TWB,ACC,0.0,82.71,138.0,55.29,40.06,TWB
38ATTW5550S421-,ANCHOR LIGHT,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
38BOBS100106026,JACKPLATE SENSOR,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
38FIAMM0411,HORN,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
38GARM11939,THRU HULL TRANSDUCER,TWB,ACC,0.0,1454.33,2449.0,994.67,40.61,TWB
38JLA98649,JL AUDIO DSP MV800/8i,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
38JLAMM55,JL AUDIO MM55 HEADUNIT,TWB,ACC,0.0,410.52,689.0,278.48,40.41,TWB
38JLAUM6001XXT,AMP - MONO MARINE,TWB,ACC,0.0,415.51,695.0,279.49,40.21,TWB
38JLAUM6006XXT,AUDIO JL AMP 6-Channel,TWB,ACC,0.0,589.18,999.0,409.82,41.02,TWB
38JLAUOM3650XS,T-TOP JL SPEAKER,TWB,ACC,0.0,108.45,180.8,72.35,40.01,TWB
38JLAUOM610IBSG,SUB WOOFER,TWB,ACC,0.0,267.75,446.99,179.24,40.09,TWB
38JLAUOM6770XS,O-M6-770X-S-GWGW JL,TWB,ACC,0.0,180.69,300.0,119.31,39.77,TWB
38JLAUOM6770XS,O-M6-770X-S-GWGW JL,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
38JLM200/2,AMP - 2-CHANNEL MARINE,TWB,ACC,0.0,358.85,599.0,240.15,40.09,TWB
38JLMM105,JL AUDIO MM105 HEAD,TWB,ACC,0.0,707.35,1179.0,471.65,40.0,TWB
38LATCH,Foot rest latch,TWB,ACC,0.0,42.3,70.5,28.2,40.0,TWB
38LEWM6656211T,WINDLASS PRO-FISH 700,TWB,ACC,0.0,1218.93,2031.7,812.77,40.0,TWB
38LEWM6960086T,WINDLASS RELAY,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
38LUM101839,TIDEWATER NAV LIGHT,TWB,ACC,0.0,223.38,372.3,148.92,40.0,TWB
38LUM101849,TIDEWATER NAV LIGHT,TWB,ACC,0.0,223.38,372.3,148.92,40.0,TWB
38LUMITEC101515,UNDERWATER LIGHTS,TWB,ACC,0.0,616.09,1029.0,412.91,40.12,TWB
38MARI7022SBXT,DISTRIBUTION STUDS,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
38SCAN09601,BOW TABLE MOTOR,TWB,ACC,0.0,141.53,235.89,94.36,40.0,TWB
38THMALD51849T,LIGHT LED T-TOP,TWB,AEL,0.0,0.0,0.0,0.0,0.0,TWB
38THMALD51875T,BLUE LED LIVEWELL,TWB,AEL,0.0,0.0,0.0,0.0,0.0,TWB
38THMALED39120,TIDEWATER 2500CB FWD,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
38ULTR25620,TIDEWATER T-TOP STBD,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
38ULTRA22321W,SWITCH PANEL,TWB,ACC,0.0,914.43,1530.0,615.57,40.23,TWB
39CARC12824FRT,METAL BRACKET FOR,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
39GGSC419641XT,AFT FOLD DOWN SEAT,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
39JETT10473CLTW,210 CONSOLE ACRYLIC,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
39MIND1611000TW,STAINLESS STEEL INSERT,TWB,ACC,0.0,2.01,3.8,1.79,47.1,TWB
47JETT1000858TW,Transom trim,TWB,ACC,0.0,63.3,105.5,42.2,40.0,TWB
47METMSX10XXXT,TROLL MTR COVER PLATE,TWB,ACC,0.0,135.17,225.0,89.83,39.92,TWB
47METMSX113PW,TIDEWATER CONSOLE,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
47METMSX114PBK,CONSOLE DOOR,TWB,ACC,0.0,575.03,964.99,389.96,40.41,TWB
47METMSX123PW,2021 E-BOX DOOR,TWB,ACC,0.0,185.9,309.99,124.09,40.03,TWB
47TEAK307578XT,TIDEWATER 232LXF DASH,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
47TEAK311799,HELM CARGO NETTING,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
47TEAK312164F,CONSOLE DOOR,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
47TEAK312165FW,232/2500CB/2700CB,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
47TEAK314048W,2500 / 2700 CONSOLE,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
47TEAK321381,2025 WIDE E-BOX W/ VHF,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
47TEAK322253,BLACK COOLER SLIDE,TWB,ACC,0.0,375.36,629.99,254.63,40.41,TWB
47TEAK322254,BLACK UNDER LEANING,TWB,ACC,0.0,619.97,1033.99,414.02,40.04,TWB
53CARC500W,STD CONSOLE BOTTOM,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
53CARC556W,220CC-220LXF BOW,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
53CARC596,MID JUMP BOT 22/23/24,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
53CARC597,MID JUMP BR 22/23/24 WB-,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
53GIOI1193-T,TW 232LXF/SS TRANSOM,TWB,ACC,0.0,147.99,246.63,98.64,39.99,TWB
53GIOI1239-B,256C/L CENTER BOW,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
53GIOI1248-B,256 BOW BTM STBD WB-,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
53gioi1418-bW,CONSOLE BR WB-24,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
53GIOI727,CONSOLE BOTTOM AFT,TWB,ACC,0.0,950.3,1599.0,648.7,40.56,TWB
64GAST12X12B,STBD FLOOR HATCH,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
64GAST12X21B,TIDEWATER FLOOR,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
64SHAR1409740T,TIDEWATER LETTERING-,TWB,ACC,0.0,26.9,44.83,17.93,39.99,TWB
64SHAR16242401,TW DECALS,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
64SHAR16270402,2500 MODEL ID GRAY AND,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
64SHAR16270602,BAYMAX MODEL ID,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
64SHAR16270702,CAROLINA BAY GRAY AND,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
64SHAR16286401,TW DECALS,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
64SHARP15098402,PINSTRIPE,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
64SHARP16409901,TW DECALS,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
68ATLC18101AS08,BIMINI TOP 1910 BAY MAX,TWB,ACC,0.0,896.39,1494.0,597.61,40.0,TWB
68ATLC18711HDT,CONSOLE CURTAIN,TWB,ACC,0.0,645.08,1075.99,430.91,40.04,TWB
68ATLCSUN130L,TIDEWATER 256CC FWD,TWB,ACC,0.0,756.43,1260.8,504.37,40.0,TWB
68DIAMKINGFISHB,BLACK KING FISH ROD,TWB,ACC,0.0,544.0,776.0,232.0,29.89,TWB
68DIAMTWHWKITS,HARDWARE KIT BOX FOR,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
Bahama,gel Bahama gel,TWB,ACC,0.0,20.0,30.0,10.0,33.33,TWB
BAHAMAGELCOAT,BAHAMA GEL COAT,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
HATCH,INSPECTION HATCH,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
OYSTERGELCOAT,OYSTER GEL COAT,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
RETRO,KIT FUEL PICK-UP TUBE,TWB,ACC,0.0,102.3,170.99,68.69,40.17,TWB
TIDEWATER,TIDEWATER COASTAL,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
TIDEWATER,SEA TIDEWATER SEA SPRAY,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
TIDEWATER,TIDEWATER SHALLOW,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
TIDEWATER,TIDEWATER WHITE,TWB,ACC,0.0,15.0,30.0,15.0,50.0,TWB
TIDEWATER,TIDEWATER WHITE,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
WHITEGELCOAT,WHITE GEL COAT,TWB,ACC,0.0,0.0,0.0,0.0,0.0,TWB
GALLON,JUG GALLON JUG,ULE,ACC,0.0,1.3,2.5,1.2,48.0,ULE
100004,SCREW,VP,ACC,0.0,0.0,0.0,0.0,0.0,VP
1674083,PRESSURE CAP,VP,ACC,0.0,30.45,43.5,13.05,30.0,VP
20563945,SEAL,VP,ACC,0.0,48.16,68.8,20.64,30.0,VP
21114522,DRAIN PLUG,VP,ACC,0.0,3.36,5.6,2.24,40.0,VP
21115770,ADAPTER,VP,ACC,0.0,4.74,7.9,3.16,40.0,VP
21141691,INJECTOR,VP,ACC,0.0,278.4,464.0,185.6,40.0,VP
21168270,ENGINE HEATER,VP,ACC,0.0,0.0,0.0,0.0,0.0,VP
21168271,ENGINE HEATER,VP,ACC,0.0,1498.7,2141.0,642.3,30.0,VP
21212799,PUMP,VP,ACC,0.0,376.8,628.0,251.2,40.0,VP
21213664,IMPELLER KIT,VP,ACC,0.0,0.0,0.0,0.0,0.0,VP
21214596,SEA WATER PUMP,VP,ACC,0.0,376.8,628.0,251.2,40.0,VP
21399021,BELT,VP,ACC,0.0,39.54,65.9,26.36,40.0,VP
21411368,O-RING,VP,ACC,0.0,0.18,0.3,0.12,40.0,VP
21429134,HOSE,VP,ACC,0.0,16.2,27.0,10.8,40.0,VP
21437904,THERMOSTAT,VP,ACC,0.0,45.54,75.9,30.36,40.0,VP
21444263,HEAT EXCHANGER,VP,ACC,0.0,2296.2,3827.0,1530.8,40.0,VP
21444305,ADAPTER,VP,ACC,0.0,3.78,6.3,2.52,40.0,VP
21467472,SPARK PLUG KIT,VP,ACC,0.0,46.2,77.0,30.8,40.0,VP
21513423,SPARK PLUGS - PACK @6,VP,ACC,0.0,69.0,115.0,46.0,40.0,VP
21533400,CARBURETOR REPAIR KIT,VP,ACC,0.0,76.8,128.0,51.2,40.0,VP
21585053,IDLER PULLEY,VP,ACC,0.0,27.9,46.5,18.6,40.0,VP
21591352,GASKET,VP,ACC,0.0,13.32,22.2,8.88,40.0,VP
21608511,FUEL PUMP,VP,ACC,0.0,748.18,1246.96,498.78,39.99,VP
21611833,PUMP,VP,ACC,0.0,0.0,0.0,0.0,0.0,VP
21629629,BELT,VP,ACC,0.0,0.0,0.0,0.0,0.0,VP
21631162,PROPELLER NUT,VP,ACC,0.0,30.66,51.1,20.44,40.0,VP
21681794,"OIL, VOLVO 10W40 FULL",VP,ACC,6.0,10.02,16.7,6.68,40.0,VP
21681795,"OIL, VOLVO 10W40 FULL",VP,ACC,3.0,36.84,61.4,24.56,40.0,VP
21687793,NEUTRALIZING AGENT,VP,ACC,0.0,16.14,26.9,10.76,40.0,VP
21700445,IMPELLER KIT,VP,ACC,1.0,57.78,96.3,38.52,40.0,VP
21711711,SENSOR,VP,ACC,0.0,12.96,21.6,8.64,40.0,VP
21733731,KIT,VP,ACC,0.0,276.0,460.0,184.0,40.0,VP
21772268,SPARK PLUG KIT,VP,ACC,8.0,49.92,83.2,33.28,40.0,VP
21841168,TENSIONER,VP,ACC,0.0,150.0,250.0,100.0,40.0,VP
21873904,BODY,VP,ACC,0.0,433.2,722.0,288.8,40.0,VP
21906721,FLANGE SCREW,VP,ACC,0.0,1.2,2.0,0.8,40.0,VP
21910902,STEERING CYLINDER,VP,ACC,0.0,786.0,1310.0,524.0,40.0,VP
21945915,TRIM PUMP,VP,ACC,0.0,1033.2,1722.0,688.8,40.0,VP
21951346,IMPELLER KIT,VP,ACC,3.0,40.8,68.0,27.2,40.0,VP
21951348,IMPELLER KIT,VP,ACC,0.0,56.1,93.5,37.4,40.0,VP
21955482,WIRING HARNESS,VP,ACC,0.0,0.0,0.0,0.0,0.0,VP
21995946,BELT,VP,ACC,0.0,39.54,65.9,26.36,40.0,VP
22024631,KNOCK SENSOR,VP,ACC,0.0,84.6,141.0,56.4,40.0,VP
22029570,GASKET,VP,ACC,0.0,36.54,60.9,24.36,40.0,VP
22029635,BELT,VP,ACC,0.0,35.94,59.9,23.96,40.0,VP
22031242,PUMP,VP,ACC,0.0,388.8,648.0,259.2,40.0,VP
22057107,OIL FILTER,VP,ACC,0.0,13.02,21.7,8.68,40.0,VP
22199384,WIRING HARNESS,VP,ACC,0.0,333.9,477.0,143.1,30.0,VP
22203071,CONNECTOR,VP,ACC,0.0,21.3,35.5,14.2,40.0,VP
22232059,GASKET,VP,ACC,0.0,8.46,14.1,5.64,40.0,VP
22307636,IMPELLER KIT,VP,ACC,2.0,55.44,92.4,36.96,40.0,VP
22336734,CUBE,VP,ACC,0.0,3.01,5.02,2.01,40.03,VP
22363760,O-RING,VP,ACC,0.0,0.42,0.7,0.28,40.0,VP
22365251,V-RIBBED BELT,VP,ACC,0.0,39.54,65.9,26.36,40.0,VP
22367259,PUMP,VP,ACC,0.0,453.0,755.0,302.0,40.0,VP
22413546,SPINNER,VP,ACC,0.0,79.2,132.0,52.8,40.0,VP
22414381,PROPELLER,VP,ACC,0.0,919.8,1314.0,394.2,30.0,VP
22430456,GASKET,VP,ACC,0.0,1.92,3.2,1.28,40.0,VP
22431178,SPARK PLUG KIT,VP,ACC,0.0,48.06,80.1,32.04,40.0,VP
22431179,SPARK PLUG KIT,VP,ACC,0.0,69.6,116.0,46.4,40.0,VP
22449828,THERMOSTAT,VP,ACC,0.0,35.94,59.9,23.96,40.0,VP
22477740,PROPELLER NUT,VP,ACC,0.0,150.0,250.0,100.0,40.0,VP
22567314,COOLANT,VP,ACC,1.0,28.7,41.0,12.3,30.0,VP
22592604,ADAPTER,VP,ACC,0.0,27.9,46.5,18.6,40.0,VP
22598676,GEAR HOUSING,VP,ACC,0.0,5957.0,8510.0,2553.0,30.0,VP
22642634,POWER TRAIN CONTROL,VP,ACC,0.0,2100.0,3000.0,900.0,30.0,VP
22643043,SENSOR,VP,ACC,1.0,78.6,131.0,52.4,40.0,VP
22687539,PROPELLER SHAFT,VP,ACC,0.0,763.2,1272.0,508.8,40.0,VP
22699204,CONNECTOR,VP,ACC,0.0,21.56,30.8,9.24,30.0,VP
22726669,RUBBER MOULDING,VP,ACC,6.0,4.02,6.7,2.68,40.0,VP
22925774,KIT,VP,ACC,0.0,33.72,56.2,22.48,40.0,VP
22966681,CUBE,VP,ACC,0.0,12.72,21.2,8.48,40.0,VP
23021428,FUEL PUMP,VP,ACC,0.0,189.0,315.0,126.0,40.0,VP
23021433,FUEL PUMP,VP,ACC,0.0,193.8,323.0,129.2,40.0,VP
23075752,BELLOWS KIT,VP,ACC,0.0,48.36,80.6,32.24,40.0,VP
23117048,RUBBER COUPLING,VP,ACC,0.0,240.0,400.0,160.0,40.0,VP
23117173,SENSOR,VP,ACC,0.0,42.36,70.6,28.24,40.0,VP
23164609,ANODE KIT,VP,ACC,0.0,38.22,63.7,25.48,40.0,VP
23164611,ANODE KIT,VP,ACC,0.0,31.14,51.9,20.76,40.0,VP
23172375,V-RIBBED BELT,VP,ACC,0.0,23.4,39.0,15.6,40.0,VP
23194818,GATEWAY,VP,ACC,0.0,326.82,435.76,108.94,25.0,VP
23238467,FITTING,VP,ACC,0.0,4.08,6.8,2.72,40.0,VP
23277049,IGNITION CABLE KIT,VP,ACC,0.0,172.8,288.0,115.2,40.0,VP
23306459,FUEL PUMP,VP,ACC,1.0,1488.0,2480.0,992.0,40.0,VP
23306461,FUEL PUMP,VP,ACC,0.0,1029.6,1716.0,686.4,40.0,VP
23400765,RUBBER COUPLING,VP,ACC,0.0,423.0,705.0,282.0,40.0,VP
23410900,FUEL PUMP,VP,ACC,2.0,1206.0,2010.0,804.0,40.0,VP
23492730,SEAL,VP,ACC,0.0,36.36,60.6,24.24,40.0,VP
23517244,THERMOSTAT,VP,ACC,0.0,72.6,121.0,48.4,40.0,VP
23517249,THERMOSTAT,VP,ACC,0.0,72.6,121.0,48.4,40.0,VP
23521142,THERMOSTAT,VP,ACC,0.0,147.0,245.0,98.0,40.0,VP
23521143,THERMOSTAT,VP,ACC,0.0,153.0,255.0,102.0,40.0,VP
23537457,CONTROL LEVER,VP,ACC,0.0,2634.1,3763.0,1128.9,30.0,VP
23870793,GATEWAY,VP,ACC,0.0,0.0,0.0,0.0,0.0,VP
24003751,SAFETY STRAP,VP,ACC,0.0,51.66,73.8,22.14,30.0,VP
24017897,CONNECTOR,VP,ACC,0.0,10.08,16.8,6.72,40.0,VP
241000,CONNECTING KIT,VP,ACC,0.0,28.56,40.8,12.24,30.0,VP
24266373,GEAR HOUSING,VP,ACC,0.0,6314.0,9020.0,2706.0,30.0,VP
24313867,FUEL PUMP,VP,ACC,0.0,1066.8,1778.0,711.2,40.0,VP
24331547,SERVICE KIT,VP,ACC,0.0,1260.6,2101.0,840.4,40.0,VP
24333571,FUEL PUMP,VP,ACC,0.0,1029.6,1716.0,686.4,40.0,VP
24333572,FUEL PUMP,VP,ACC,0.0,1323.0,2205.0,882.0,40.0,VP
24360733,FILTER INSERT,VP,ACC,0.0,23.66,33.8,10.14,30.0,VP
24389714,COOLANT,VP,ACC,0.0,34.23,48.9,14.67,30.0,VP
24424614,CRANKSHAFT,VP,ACC,0.0,5870.9,8387.0,2516.1,30.0,VP
24611569,RUBBER COUPLING,VP,ACC,0.0,456.0,760.0,304.0,40.0,VP
24651980,SERVICE KIT,VP,ACC,0.0,910.2,1517.0,606.8,40.0,VP
24663336,GREASE,VP,ACC,0.0,36.26,51.8,15.54,30.0,VP
24715100,IMPELLER KIT,VP,ACC,0.0,47.18,67.4,20.22,30.0,VP
270101,BIG-END BEARING KIT,VP,ACC,0.0,18.27,26.1,7.83,30.0,VP
3586261,SOFTWARE,VP,ACC,0.0,288.4,412.0,123.6,30.0,VP
3586326,BELT,VP,ACC,0.0,38.52,64.2,25.68,40.0,VP
3587054,SENSOR,VP,ACC,0.0,544.6,778.0,233.4,30.0,VP
3587597,THERMOSTAT,VP,ACC,2.0,19.56,32.6,13.04,40.0,VP
3587651,SEAL KIT,VP,ACC,2.0,5.88,9.8,3.92,40.0,VP
3588563,WIRING HARNESS,VP,ACC,0.0,0.0,0.0,0.0,0.0,VP
3588865,FUEL PUMP KIT,VP,ACC,0.0,348.0,580.0,232.0,40.0,VP
3594989,SENSOR,VP,ACC,0.0,208.8,348.0,139.2,40.0,VP
3807440,CONNECTOR,VP,ACC,2.0,7.2,12.0,4.8,40.0,VP
3807890,HOSE,VP,ACC,1.0,22.74,37.9,15.16,40.0,VP
3808361,FLANGE SCREW,VP,ACC,0.0,6.42,10.7,4.28,40.0,VP
3809449,GREASE,VP,ACC,0.0,33.6,48.0,14.4,30.0,VP
3817468,PROPELLER,VP,ACC,0.0,168.0,280.0,112.0,40.0,VP
3841295,PAD,VP,ACC,1.0,2.7,4.5,1.8,40.0,VP
